,Origin,Date,mta_ridership,uber_ridership
2196,Mott Haven/Port Morris,2015-01,658324.0,130.0
2197,Mott Haven/Port Morris,2015-02,659284.0,184.0
2198,Mott Haven/Port Morris,2015-03,809137.0,204.0
2199,Mott Haven/Port Morris,2015-04,816182.0,216.0
2200,Mott Haven/Port Morris,2015-05,772492.0,255.0
2201,Mott Haven/Port Morris,2015-06,782938.0,298.0
2202,Mott Haven/Port Morris,2015-07,764932.0,316.0
2203,Mott Haven/Port Morris,2015-08,666900.0,398.0
2204,Mott Haven/Port Morris,2015-09,771376.0,480.0
2205,Mott Haven/Port Morris,2015-10,843936.0,583.0
2206,Mott Haven/Port Morris,2015-11,686565.0,561.0
2207,Mott Haven/Port Morris,2015-12,732288.0,715.0
2208,Mott Haven/Port Morris,2016-01,645728.0,679.0
2209,Mott Haven/Port Morris,2016-02,680566.0,926.0
2210,Mott Haven/Port Morris,2016-03,816204.0,1253.0
2211,Mott Haven/Port Morris,2016-04,785964.0,1161.0
2212,Mott Haven/Port Morris,2016-05,821206.0,1186.0
2213,Mott Haven/Port Morris,2016-06,782659.0,1082.0
2214,Mott Haven/Port Morris,2016-07,695413.0,1154.0
2215,Mott Haven/Port Morris,2016-08,751638.0,1201.0
2216,Mott Haven/Port Morris,2016-09,790604.0,1357.0
2217,Mott Haven/Port Morris,2016-10,776024.0,1352.0
2218,Mott Haven/Port Morris,2016-11,744911.0,1617.0
2219,Mott Haven/Port Morris,2016-12,687610.0,1844.0
2220,Mott Haven/Port Morris,2017-01,696107.0,2037.0
2221,Mott Haven/Port Morris,2017-02,631749.0,2090.0
2222,Mott Haven/Port Morris,2017-03,812073.0,3268.0
2223,Mott Haven/Port Morris,2017-04,699189.0,3089.0
2224,Mott Haven/Port Morris,2017-05,841756.0,3409.0
2225,Mott Haven/Port Morris,2017-06,775503.0,3533.0
2226,Mott Haven/Port Morris,2017-07,667062.0,3267.0
2227,Mott Haven/Port Morris,2017-08,729363.0,4077.0
2228,Mott Haven/Port Morris,2017-09,747447.0,4117.0
2229,Mott Haven/Port Morris,2017-10,824491.0,4539.0
2230,Mott Haven/Port Morris,2017-11,730645.0,5435.0
2231,Mott Haven/Port Morris,2017-12,643422.0,5915.0
2232,Mount Hope,2015-01,472752.0,54.0
2233,Mount Hope,2015-02,473643.0,117.0
2234,Mount Hope,2015-03,595896.0,147.0
2235,Mount Hope,2015-04,585303.0,154.0
2236,Mount Hope,2015-05,580320.0,176.0
2237,Mount Hope,2015-06,588682.0,214.0
2238,Mount Hope,2015-07,574756.0,300.0
2239,Mount Hope,2015-08,509210.0,229.0
2240,Mount Hope,2015-09,590604.0,345.0
2241,Mount Hope,2015-10,646908.0,392.0
2242,Mount Hope,2015-11,549828.0,380.0
2243,Mount Hope,2015-12,571930.0,434.0
2244,Mount Hope,2016-01,510722.0,470.0
2245,Mount Hope,2016-02,524553.0,648.0
2246,Mount Hope,2016-03,641443.0,863.0
2247,Mount Hope,2016-04,587398.0,815.0
2248,Mount Hope,2016-05,620784.0,879.0
2249,Mount Hope,2016-06,601556.0,893.0
2250,Mount Hope,2016-07,523561.0,908.0
2251,Mount Hope,2016-08,576076.0,1043.0
2252,Mount Hope,2016-09,614719.0,1162.0
2253,Mount Hope,2016-10,600517.0,1196.0
2254,Mount Hope,2016-11,582780.0,1607.0
2255,Mount Hope,2016-12,546701.0,1817.0
2256,Mount Hope,2017-01,536049.0,2125.0
2257,Mount Hope,2017-02,495454.0,2395.0
2258,Mount Hope,2017-03,622467.0,3193.0
2259,Mount Hope,2017-04,536687.0,3090.0
2260,Mount Hope,2017-05,645189.0,3565.0
2261,Mount Hope,2017-06,586191.0,3969.0
2262,Mount Hope,2017-07,506665.0,3619.0
2263,Mount Hope,2017-08,556989.0,4416.0
2264,Mount Hope,2017-09,566430.0,4606.0
2265,Mount Hope,2017-10,627450.0,5577.0
2266,Mount Hope,2017-11,565433.0,6664.0
2267,Mount Hope,2017-12,490547.0,6603.0
2268,Murray Hill,2015-01,3550968.0,4862.0
2269,Murray Hill,2015-02,3692930.0,6672.0
2270,Murray Hill,2015-03,4549757.0,6386.0
2271,Murray Hill,2015-04,4737444.0,6258.0
2272,Murray Hill,2015-05,4332091.0,6416.0
2273,Murray Hill,2015-06,4796196.0,7848.0
2274,Murray Hill,2015-07,4806343.0,9631.0
2275,Murray Hill,2015-08,4234481.0,9363.0
2276,Murray Hill,2015-09,4474691.0,9847.0
2277,Murray Hill,2015-10,4822137.0,10406.0
2278,Murray Hill,2015-11,3707796.0,9547.0
2279,Murray Hill,2015-12,3834871.0,9732.0
2280,Murray Hill,2016-01,3667364.0,10854.0
2281,Murray Hill,2016-02,3847040.0,12373.0
2282,Murray Hill,2016-03,4723475.0,12551.0
2283,Murray Hill,2016-04,4492137.0,11829.0
2284,Murray Hill,2016-05,4551331.0,12477.0
2285,Murray Hill,2016-06,4710555.0,13222.0
2286,Murray Hill,2016-07,4159920.0,14977.0
2287,Murray Hill,2016-08,4589279.0,16382.0
2288,Murray Hill,2016-09,4559911.0,14704.0
2289,Murray Hill,2016-10,4447186.0,14023.0
2290,Murray Hill,2016-11,4022902.0,14912.0
2291,Murray Hill,2016-12,3717311.0,15755.0
2292,Murray Hill,2017-01,3858687.0,17134.0
2293,Murray Hill,2017-02,3500347.0,16423.0
2294,Murray Hill,2017-03,4446504.0,18645.0
2295,Murray Hill,2017-04,4267112.0,15690.0
2296,Murray Hill,2017-05,4767979.0,18503.0
2297,Murray Hill,2017-06,4644564.0,16674.0
2298,Murray Hill,2017-07,4135695.0,15841.0
2299,Murray Hill,2017-08,4542323.0,17127.0
2300,Murray Hill,2017-09,4147413.0,15054.0
2301,Murray Hill,2017-10,4588598.0,16797.0
2302,Murray Hill,2017-11,3852794.0,17680.0
2303,Murray Hill,2017-12,3401868.0,16486.0
2304,North Corona,2015-01,617836.0,55.0
2305,North Corona,2015-02,601042.0,84.0
2306,North Corona,2015-03,720240.0,115.0
2307,North Corona,2015-04,743842.0,150.0
2308,North Corona,2015-05,724781.0,104.0
2309,North Corona,2015-06,738004.0,139.0
2310,North Corona,2015-07,731670.0,191.0
2311,North Corona,2015-08,663993.0,212.0
2312,North Corona,2015-09,741018.0,247.0
2313,North Corona,2015-10,796948.0,244.0
2314,North Corona,2015-11,683723.0,286.0
2315,North Corona,2015-12,720377.0,318.0
2316,North Corona,2016-01,645105.0,376.0
2317,North Corona,2016-02,657382.0,462.0
2318,North Corona,2016-03,790879.0,560.0
2319,North Corona,2016-04,728002.0,547.0
2320,North Corona,2016-05,747824.0,565.0
2321,North Corona,2016-06,742165.0,641.0
2322,North Corona,2016-07,662114.0,673.0
2323,North Corona,2016-08,726662.0,737.0
2324,North Corona,2016-09,769476.0,798.0
2325,North Corona,2016-10,731531.0,765.0
2326,North Corona,2016-11,720129.0,801.0
2327,North Corona,2016-12,702189.0,961.0
2328,North Corona,2017-01,663485.0,995.0
2329,North Corona,2017-02,631513.0,1088.0
2330,North Corona,2017-03,770129.0,1480.0
2331,North Corona,2017-04,677575.0,1236.0
2332,North Corona,2017-05,797970.0,1600.0
2333,North Corona,2017-06,740024.0,1765.0
2334,North Corona,2017-07,638354.0,1670.0
2335,North Corona,2017-08,729245.0,1974.0
2336,North Corona,2017-09,725055.0,1864.0
2337,North Corona,2017-10,783234.0,2244.0
2338,North Corona,2017-11,727134.0,2652.0
2339,North Corona,2017-12,642158.0,2728.0
2340,Ocean Hill,2015-01,622506.0,237.0
2341,Ocean Hill,2015-02,618182.0,298.0
2342,Ocean Hill,2015-03,778502.0,361.0
2343,Ocean Hill,2015-04,751589.0,394.0
2344,Ocean Hill,2015-05,733120.0,384.0
2345,Ocean Hill,2015-06,745988.0,509.0
2346,Ocean Hill,2015-07,723481.0,731.0
2347,Ocean Hill,2015-08,639810.0,590.0
2348,Ocean Hill,2015-09,732485.0,704.0
2349,Ocean Hill,2015-10,834807.0,833.0
2350,Ocean Hill,2015-11,705323.0,818.0
2351,Ocean Hill,2015-12,730394.0,1056.0
2352,Ocean Hill,2016-01,665241.0,1238.0
2353,Ocean Hill,2016-02,631715.0,1420.0
2354,Ocean Hill,2016-03,814121.0,1835.0
2355,Ocean Hill,2016-04,759881.0,1591.0
2356,Ocean Hill,2016-05,821521.0,1842.0
2357,Ocean Hill,2016-06,780742.0,1871.0
2358,Ocean Hill,2016-07,678318.0,1564.0
2359,Ocean Hill,2016-08,755406.0,2116.0
2360,Ocean Hill,2016-09,792732.0,2299.0
2361,Ocean Hill,2016-10,647339.0,2748.0
2362,Ocean Hill,2016-11,619985.0,3279.0
2363,Ocean Hill,2016-12,573718.0,3890.0
2364,Ocean Hill,2017-01,581264.0,3831.0
2365,Ocean Hill,2017-02,537981.0,3687.0
2366,Ocean Hill,2017-03,679485.0,5016.0
2367,Ocean Hill,2017-04,593398.0,4296.0
2368,Ocean Hill,2017-05,703885.0,5145.0
2369,Ocean Hill,2017-06,676131.0,5290.0
2370,Ocean Hill,2017-07,630909.0,4723.0
2371,Ocean Hill,2017-08,708691.0,5709.0
2372,Ocean Hill,2017-09,721965.0,5560.0
2373,Ocean Hill,2017-10,783717.0,6403.0
2374,Ocean Hill,2017-11,709258.0,7297.0
2375,Ocean Hill,2017-12,622727.0,7062.0
2376,Ocean Parkway South,2015-01,150837.0,193.0
2377,Ocean Parkway South,2015-02,149247.0,361.0
2378,Ocean Parkway South,2015-03,186281.0,402.0
2379,Ocean Parkway South,2015-04,179905.0,340.0
2380,Ocean Parkway South,2015-05,176048.0,352.0
2381,Ocean Parkway South,2015-06,180530.0,393.0
2382,Ocean Parkway South,2015-07,185447.0,389.0
2383,Ocean Parkway South,2015-08,166322.0,367.0
2384,Ocean Parkway South,2015-09,182728.0,411.0
2385,Ocean Parkway South,2015-10,202543.0,566.0
2386,Ocean Parkway South,2015-11,167600.0,615.0
2387,Ocean Parkway South,2015-12,171602.0,807.0
2388,Ocean Parkway South,2016-01,161349.0,777.0
2389,Ocean Parkway South,2016-02,174782.0,1040.0
2390,Ocean Parkway South,2016-03,206447.0,1145.0
2391,Ocean Parkway South,2016-04,180740.0,977.0
2392,Ocean Parkway South,2016-05,192015.0,1124.0
2393,Ocean Parkway South,2016-06,174447.0,1076.0
2394,Ocean Parkway South,2016-07,139949.0,708.0
2395,Ocean Parkway South,2016-08,156151.0,828.0
2396,Ocean Parkway South,2016-09,165978.0,1316.0
2397,Ocean Parkway South,2016-10,148964.0,1001.0
2398,Ocean Parkway South,2016-11,157410.0,1646.0
2399,Ocean Parkway South,2016-12,147585.0,2079.0
2400,Ocean Parkway South,2017-01,146152.0,1999.0
2401,Ocean Parkway South,2017-02,135722.0,2422.0
2402,Ocean Parkway South,2017-03,168216.0,3371.0
2403,Ocean Parkway South,2017-04,138156.0,1979.0
2404,Ocean Parkway South,2017-05,163811.0,2904.0
2405,Ocean Parkway South,2017-06,113434.0,2684.0
2406,Ocean Parkway South,2017-07,91632.0,2066.0
2407,Ocean Parkway South,2017-08,102007.0,2402.0
2408,Ocean Parkway South,2017-09,100476.0,2939.0
2409,Ocean Parkway South,2017-10,109734.0,3085.0
2410,Ocean Parkway South,2017-11,102536.0,4070.0
2411,Ocean Parkway South,2017-12,90271.0,4004.0
2412,Old Astoria,2015-01,441494.0,552.0
2413,Old Astoria,2015-02,450759.0,769.0
2414,Old Astoria,2015-03,545019.0,794.0
2415,Old Astoria,2015-04,551688.0,861.0
2416,Old Astoria,2015-05,509397.0,1028.0
2417,Old Astoria,2015-06,544862.0,1139.0
2418,Old Astoria,2015-07,530807.0,1283.0
2419,Old Astoria,2015-08,486932.0,1385.0
2420,Old Astoria,2015-09,536966.0,1731.0
2421,Old Astoria,2015-10,578903.0,1903.0
2422,Old Astoria,2015-11,466778.0,1830.0
2423,Old Astoria,2015-12,481059.0,2019.0
2424,Old Astoria,2016-01,441684.0,1977.0
2425,Old Astoria,2016-02,467886.0,2325.0
2426,Old Astoria,2016-03,566078.0,2727.0
2427,Old Astoria,2016-04,526419.0,2580.0
2428,Old Astoria,2016-05,543974.0,2672.0
2429,Old Astoria,2016-06,550655.0,2536.0
2430,Old Astoria,2016-07,473775.0,2484.0
2431,Old Astoria,2016-08,530548.0,2976.0
2432,Old Astoria,2016-09,543945.0,3095.0
2433,Old Astoria,2016-10,537672.0,3041.0
2434,Old Astoria,2016-11,489011.0,3398.0
2435,Old Astoria,2016-12,456425.0,3611.0
2436,Old Astoria,2017-01,480273.0,3691.0
2437,Old Astoria,2017-02,440293.0,3502.0
2438,Old Astoria,2017-03,540071.0,4298.0
2439,Old Astoria,2017-04,491739.0,3826.0
2440,Old Astoria,2017-05,548783.0,4277.0
2441,Old Astoria,2017-06,532734.0,4084.0
2442,Old Astoria,2017-07,459474.0,3715.0
2443,Old Astoria,2017-08,514621.0,4259.0
2444,Old Astoria,2017-09,485488.0,3875.0
2445,Old Astoria,2017-10,536512.0,4397.0
2446,Old Astoria,2017-11,460751.0,4829.0
2447,Old Astoria,2017-12,396169.0,4614.0
2448,Park Slope,2015-01,1723053.0,3557.0
2449,Park Slope,2015-02,1736128.0,3799.0
2450,Park Slope,2015-03,2131403.0,4317.0
2451,Park Slope,2015-04,2106636.0,4763.0
2452,Park Slope,2015-05,1989592.0,4576.0
2453,Park Slope,2015-06,2130341.0,5159.0
2454,Park Slope,2015-07,2009135.0,5818.0
2455,Park Slope,2015-08,1761131.0,6360.0
2456,Park Slope,2015-09,2034401.0,7196.0
2457,Park Slope,2015-10,2207520.0,8222.0
2458,Park Slope,2015-11,1792901.0,7965.0
2459,Park Slope,2015-12,1810782.0,8037.0
2460,Park Slope,2016-01,1767411.0,9417.0
2461,Park Slope,2016-02,1841995.0,9202.0
2462,Park Slope,2016-03,2191388.0,9887.0
2463,Park Slope,2016-04,2037044.0,9512.0
2464,Park Slope,2016-05,2094631.0,8897.0
2465,Park Slope,2016-06,2151094.0,9095.0
2466,Park Slope,2016-07,1789096.0,8481.0
2467,Park Slope,2016-08,1986140.0,9822.0
2468,Park Slope,2016-09,2085452.0,10608.0
2469,Park Slope,2016-10,2024538.0,10604.0
2470,Park Slope,2016-11,1905867.0,11768.0
2471,Park Slope,2016-12,1743962.0,12294.0
2472,Park Slope,2017-01,1876254.0,12691.0
2473,Park Slope,2017-02,1698263.0,10358.0
2474,Park Slope,2017-03,2181831.0,12809.0
2475,Park Slope,2017-04,1930250.0,10950.0
2476,Park Slope,2017-05,2252679.0,12290.0
2477,Park Slope,2017-06,2205815.0,12562.0
2478,Park Slope,2017-07,1562039.0,11115.0
2479,Park Slope,2017-08,1645102.0,12972.0
2480,Park Slope,2017-09,2051317.0,12059.0
2481,Park Slope,2017-10,2294596.0,13631.0
2482,Park Slope,2017-11,1978929.0,14016.0
2483,Park Slope,2017-12,1696070.0,12688.0
2484,Pelham Parkway,2015-01,197230.0,119.0
2485,Pelham Parkway,2015-02,184459.0,164.0
2486,Pelham Parkway,2015-03,239675.0,221.0
2487,Pelham Parkway,2015-04,232988.0,234.0
2488,Pelham Parkway,2015-05,222085.0,269.0
2489,Pelham Parkway,2015-06,233007.0,343.0
2490,Pelham Parkway,2015-07,220597.0,349.0
2491,Pelham Parkway,2015-08,198301.0,421.0
2492,Pelham Parkway,2015-09,228695.0,479.0
2493,Pelham Parkway,2015-10,248843.0,533.0
2494,Pelham Parkway,2015-11,214006.0,545.0
2495,Pelham Parkway,2015-12,221898.0,673.0
2496,Pelham Parkway,2016-01,203920.0,738.0
2497,Pelham Parkway,2016-02,207796.0,808.0
2498,Pelham Parkway,2016-03,250908.0,1002.0
2499,Pelham Parkway,2016-04,223261.0,1054.0
2500,Pelham Parkway,2016-05,237771.0,1097.0
2501,Pelham Parkway,2016-06,234102.0,1101.0
2502,Pelham Parkway,2016-07,198820.0,892.0
2503,Pelham Parkway,2016-08,218089.0,1162.0
2504,Pelham Parkway,2016-09,234002.0,1180.0
2505,Pelham Parkway,2016-10,221641.0,1231.0
2506,Pelham Parkway,2016-11,221323.0,1466.0
2507,Pelham Parkway,2016-12,205959.0,1770.0
2508,Pelham Parkway,2017-01,205607.0,2044.0
2509,Pelham Parkway,2017-02,193322.0,2178.0
2510,Pelham Parkway,2017-03,235451.0,2870.0
2511,Pelham Parkway,2017-04,206112.0,2651.0
2512,Pelham Parkway,2017-05,244535.0,2997.0
2513,Pelham Parkway,2017-06,229444.0,3215.0
2514,Pelham Parkway,2017-07,195112.0,3004.0
2515,Pelham Parkway,2017-08,214714.0,3245.0
2516,Pelham Parkway,2017-09,217282.0,3133.0
2517,Pelham Parkway,2017-10,238289.0,3731.0
2518,Pelham Parkway,2017-11,205963.0,4219.0
2519,Pelham Parkway,2017-12,189968.0,4273.0
2520,Prospect Heights,2015-01,823992.0,1071.0
2521,Prospect Heights,2015-02,796920.0,1151.0
2522,Prospect Heights,2015-03,952835.0,1242.0
2523,Prospect Heights,2015-04,944382.0,1275.0
2524,Prospect Heights,2015-05,899132.0,1399.0
2525,Prospect Heights,2015-06,955802.0,1626.0
2526,Prospect Heights,2015-07,896457.0,1463.0
2527,Prospect Heights,2015-08,789637.0,1872.0
2528,Prospect Heights,2015-09,914932.0,2196.0
2529,Prospect Heights,2015-10,990467.0,2410.0
2530,Prospect Heights,2015-11,800618.0,2350.0
2531,Prospect Heights,2015-12,804029.0,2440.0
2532,Prospect Heights,2016-01,794087.0,2948.0
2533,Prospect Heights,2016-02,828519.0,2653.0
2534,Prospect Heights,2016-03,973841.0,2812.0
2535,Prospect Heights,2016-04,911393.0,2762.0
2536,Prospect Heights,2016-05,919513.0,2656.0
2537,Prospect Heights,2016-06,952270.0,2811.0
2538,Prospect Heights,2016-07,807120.0,2795.0
2539,Prospect Heights,2016-08,889709.0,3333.0
2540,Prospect Heights,2016-09,933794.0,3740.0
2541,Prospect Heights,2016-10,910691.0,3718.0
2542,Prospect Heights,2016-11,852829.0,4102.0
2543,Prospect Heights,2016-12,768616.0,4363.0
2544,Prospect Heights,2017-01,844589.0,4387.0
2545,Prospect Heights,2017-02,765644.0,3395.0
2546,Prospect Heights,2017-03,980151.0,4165.0
2547,Prospect Heights,2017-04,864759.0,3450.0
2548,Prospect Heights,2017-05,1006894.0,4094.0
2549,Prospect Heights,2017-06,967967.0,3787.0
2550,Prospect Heights,2017-07,723099.0,3420.0
2551,Prospect Heights,2017-08,775039.0,4032.0
2552,Prospect Heights,2017-09,911067.0,3763.0
2553,Prospect Heights,2017-10,1017865.0,4278.0
2554,Prospect Heights,2017-11,888247.0,4309.0
2555,Prospect Heights,2017-12,754783.0,4034.0
2556,Prospect-Lefferts Gardens,2015-01,417960.0,754.0
2557,Prospect-Lefferts Gardens,2015-02,447175.0,739.0
2558,Prospect-Lefferts Gardens,2015-03,550559.0,996.0
2559,Prospect-Lefferts Gardens,2015-04,535539.0,1072.0
2560,Prospect-Lefferts Gardens,2015-05,514102.0,1128.0
2561,Prospect-Lefferts Gardens,2015-06,532018.0,1419.0
2562,Prospect-Lefferts Gardens,2015-07,517669.0,1571.0
2563,Prospect-Lefferts Gardens,2015-08,456579.0,1730.0
2564,Prospect-Lefferts Gardens,2015-09,521492.0,2126.0
2565,Prospect-Lefferts Gardens,2015-10,562604.0,2223.0
2566,Prospect-Lefferts Gardens,2015-11,473297.0,2201.0
2567,Prospect-Lefferts Gardens,2015-12,484321.0,2584.0
2568,Prospect-Lefferts Gardens,2016-01,447215.0,2859.0
2569,Prospect-Lefferts Gardens,2016-02,471927.0,3223.0
2570,Prospect-Lefferts Gardens,2016-03,555935.0,3634.0
2571,Prospect-Lefferts Gardens,2016-04,518489.0,3420.0
2572,Prospect-Lefferts Gardens,2016-05,539061.0,3493.0
2573,Prospect-Lefferts Gardens,2016-06,530645.0,3560.0
2574,Prospect-Lefferts Gardens,2016-07,462978.0,3360.0
2575,Prospect-Lefferts Gardens,2016-08,504913.0,4092.0
2576,Prospect-Lefferts Gardens,2016-09,536793.0,4691.0
2577,Prospect-Lefferts Gardens,2016-10,523645.0,4847.0
2578,Prospect-Lefferts Gardens,2016-11,503166.0,6436.0
2579,Prospect-Lefferts Gardens,2016-12,463898.0,7508.0
2580,Prospect-Lefferts Gardens,2017-01,473708.0,7071.0
2581,Prospect-Lefferts Gardens,2017-02,449481.0,6933.0
2582,Prospect-Lefferts Gardens,2017-03,559194.0,9000.0
2583,Prospect-Lefferts Gardens,2017-04,491890.0,7578.0
2584,Prospect-Lefferts Gardens,2017-05,577680.0,8913.0
2585,Prospect-Lefferts Gardens,2017-06,543037.0,9107.0
2586,Prospect-Lefferts Gardens,2017-07,467181.0,8727.0
2587,Prospect-Lefferts Gardens,2017-08,518464.0,10774.0
2588,Prospect-Lefferts Gardens,2017-09,515172.0,10044.0
2589,Prospect-Lefferts Gardens,2017-10,572716.0,11375.0
2590,Prospect-Lefferts Gardens,2017-11,509317.0,12868.0
2591,Prospect-Lefferts Gardens,2017-12,435817.0,12503.0
2592,Rego Park,2015-01,376579.0,237.0
2593,Rego Park,2015-02,375328.0,364.0
2594,Rego Park,2015-03,471497.0,368.0
2595,Rego Park,2015-04,463525.0,368.0
2596,Rego Park,2015-05,445125.0,435.0
2597,Rego Park,2015-06,467317.0,490.0
2598,Rego Park,2015-07,450566.0,603.0
2599,Rego Park,2015-08,396154.0,638.0
2600,Rego Park,2015-09,439089.0,765.0
2601,Rego Park,2015-10,482632.0,774.0
2602,Rego Park,2015-11,410283.0,745.0
2603,Rego Park,2015-12,412112.0,830.0
2604,Rego Park,2016-01,387866.0,932.0
2605,Rego Park,2016-02,403851.0,1069.0
2606,Rego Park,2016-03,477582.0,1231.0
2607,Rego Park,2016-04,443914.0,1267.0
2608,Rego Park,2016-05,464216.0,1380.0
2609,Rego Park,2016-06,466002.0,1322.0
2610,Rego Park,2016-07,404108.0,1313.0
2611,Rego Park,2016-08,450012.0,1600.0
2612,Rego Park,2016-09,462509.0,1668.0
2613,Rego Park,2016-10,450246.0,1571.0
2614,Rego Park,2016-11,434243.0,1720.0
2615,Rego Park,2016-12,410171.0,1767.0
2616,Rego Park,2017-01,406597.0,2097.0
2617,Rego Park,2017-02,379848.0,1919.0
2618,Rego Park,2017-03,476290.0,2533.0
2619,Rego Park,2017-04,417236.0,2013.0
2620,Rego Park,2017-05,481745.0,2366.0
2621,Rego Park,2017-06,456972.0,2449.0
2622,Rego Park,2017-07,402853.0,2246.0
2623,Rego Park,2017-08,446631.0,2697.0
2624,Rego Park,2017-09,437214.0,2530.0
2625,Rego Park,2017-10,479570.0,2968.0
2626,Rego Park,2017-11,433610.0,3176.0
2627,Rego Park,2017-12,382197.0,3136.0
2628,Richmond Hill,2015-01,394688.0,178.0
2629,Richmond Hill,2015-02,385365.0,300.0
2630,Richmond Hill,2015-03,465830.0,386.0
2631,Richmond Hill,2015-04,444235.0,412.0
2632,Richmond Hill,2015-05,429710.0,431.0
2633,Richmond Hill,2015-06,373306.0,542.0
2634,Richmond Hill,2015-07,363981.0,583.0
2635,Richmond Hill,2015-08,328450.0,617.0
2636,Richmond Hill,2015-09,428952.0,792.0
2637,Richmond Hill,2015-10,464522.0,942.0
2638,Richmond Hill,2015-11,408069.0,836.0
2639,Richmond Hill,2015-12,423322.0,1021.0
2640,Richmond Hill,2016-01,376847.0,1217.0
2641,Richmond Hill,2016-02,400913.0,1343.0
2642,Richmond Hill,2016-03,480061.0,1678.0
2643,Richmond Hill,2016-04,438644.0,1786.0
2644,Richmond Hill,2016-05,458442.0,1797.0
2645,Richmond Hill,2016-06,455906.0,1845.0
2646,Richmond Hill,2016-07,396475.0,1706.0
2647,Richmond Hill,2016-08,444499.0,1993.0
2648,Richmond Hill,2016-09,469305.0,2256.0
2649,Richmond Hill,2016-10,446947.0,2234.0
2650,Richmond Hill,2016-11,443410.0,2763.0
2651,Richmond Hill,2016-12,402952.0,3093.0
2652,Richmond Hill,2017-01,410702.0,3344.0
2653,Richmond Hill,2017-02,382561.0,3445.0
2654,Richmond Hill,2017-03,462825.0,4687.0
2655,Richmond Hill,2017-04,396033.0,3931.0
2656,Richmond Hill,2017-05,462149.0,4795.0
2657,Richmond Hill,2017-06,433628.0,4557.0
2658,Richmond Hill,2017-07,381195.0,4112.0
2659,Richmond Hill,2017-08,426765.0,4817.0
2660,Richmond Hill,2017-09,421608.0,4578.0
2661,Richmond Hill,2017-10,465279.0,5300.0
2662,Richmond Hill,2017-11,422650.0,5756.0
2663,Richmond Hill,2017-12,371165.0,5955.0
2664,Ridgewood,2015-01,961366.0,353.0
2665,Ridgewood,2015-02,964771.0,410.0
2666,Ridgewood,2015-03,1186305.0,588.0
2667,Ridgewood,2015-04,1152596.0,592.0
2668,Ridgewood,2015-05,1110077.0,690.0
2669,Ridgewood,2015-06,1146846.0,821.0
2670,Ridgewood,2015-07,1116133.0,1039.0
2671,Ridgewood,2015-08,1013569.0,1172.0
2672,Ridgewood,2015-09,1137964.0,1343.0
2673,Ridgewood,2015-10,1236955.0,1622.0
2674,Ridgewood,2015-11,1046384.0,1631.0
2675,Ridgewood,2015-12,1061994.0,1930.0
2676,Ridgewood,2016-01,994045.0,2051.0
2677,Ridgewood,2016-02,1037732.0,2235.0
2678,Ridgewood,2016-03,1234491.0,2718.0
2679,Ridgewood,2016-04,1115298.0,2614.0
2680,Ridgewood,2016-05,1140823.0,2970.0
2681,Ridgewood,2016-06,1147627.0,3044.0
2682,Ridgewood,2016-07,974082.0,2818.0
2683,Ridgewood,2016-08,1080869.0,3295.0
2684,Ridgewood,2016-09,1132937.0,3256.0
2685,Ridgewood,2016-10,1093987.0,3354.0
2686,Ridgewood,2016-11,1035616.0,3982.0
2687,Ridgewood,2016-12,977746.0,4291.0
2688,Ridgewood,2017-01,988893.0,4297.0
2689,Ridgewood,2017-02,938470.0,3862.0
2690,Ridgewood,2017-03,1142371.0,5235.0
2691,Ridgewood,2017-04,1030132.0,4407.0
2692,Ridgewood,2017-05,1178117.0,5119.0
2693,Ridgewood,2017-06,1122994.0,5114.0
2694,Ridgewood,2017-07,967630.0,5451.0
2695,Ridgewood,2017-08,1096451.0,6704.0
2696,Ridgewood,2017-09,1087656.0,6790.0
2697,Ridgewood,2017-10,1195075.0,7453.0
2698,Ridgewood,2017-11,1067095.0,8503.0
2699,Ridgewood,2017-12,923357.0,7960.0
2700,Sheepshead Bay,2015-01,288831.0,139.0
2701,Sheepshead Bay,2015-02,300212.0,204.0
2702,Sheepshead Bay,2015-03,372605.0,245.0
2703,Sheepshead Bay,2015-04,360949.0,268.0
2704,Sheepshead Bay,2015-05,345302.0,237.0
2705,Sheepshead Bay,2015-06,364964.0,236.0
2706,Sheepshead Bay,2015-07,353960.0,361.0
2707,Sheepshead Bay,2015-08,320552.0,402.0
2708,Sheepshead Bay,2015-09,354031.0,505.0
2709,Sheepshead Bay,2015-10,390129.0,532.0
2710,Sheepshead Bay,2015-11,323647.0,535.0
2711,Sheepshead Bay,2015-12,343134.0,641.0
2712,Sheepshead Bay,2016-01,312585.0,751.0
2713,Sheepshead Bay,2016-02,328780.0,897.0
2714,Sheepshead Bay,2016-03,388076.0,1159.0
2715,Sheepshead Bay,2016-04,360679.0,1025.0
2716,Sheepshead Bay,2016-05,377504.0,1196.0
2717,Sheepshead Bay,2016-06,360579.0,1185.0
2718,Sheepshead Bay,2016-07,322980.0,1171.0
2719,Sheepshead Bay,2016-08,361653.0,1263.0
2720,Sheepshead Bay,2016-09,377383.0,1453.0
2721,Sheepshead Bay,2016-10,358252.0,1764.0
2722,Sheepshead Bay,2016-11,355951.0,2399.0
2723,Sheepshead Bay,2016-12,337056.0,3081.0
2724,Sheepshead Bay,2017-01,330285.0,3149.0
2725,Sheepshead Bay,2017-02,313298.0,3676.0
2726,Sheepshead Bay,2017-03,387783.0,5347.0
